Years,State_Code,CLTCB,NGTCB,PMTCB,FFTCB,RETCB,TERCB,TECCB,TEICB,TEACB,BMTCB,ELISB,NUETB
2016,NJ,17455.0,794239.0,966942.0,1778325.0,81259.0,538379.0,567539.0,256658.0,848923.0,58258.0,38860.0,312569.0
2017,NJ,16488.0,734132.0,907271.0,1657891.0,82500.0,536042.0,559475.0,256821.0,782539.0,56073.0,38536.0,355948.0
1960,NM,4064.0,207301.0,106623.0,317989.0,7373.0,43094.0,23378.0,170471.0,91495.0,6628.0,3077.0,0.0
1961,NM,3303.0,218948.0,107071.0,329322.0,6937.0,46511.0,25756.0,166032.0,101786.0,6383.0,3826.0,0.0
1962,NM,2451.0,247090.0,114724.0,364264.0,6791.0,47429.0,29177.0,190747.0,108739.0,6119.0,5036.0,0.0
1963,NM,15765.0,239911.0,117912.0,373588.0,6469.0,51286.0,28055.0,179212.0,111915.0,6012.0,-9589.0,0.0
1964,NM,31271.0,226697.0,125717.0,383686.0,6300.0,51185.0,32602.0,172906.0,109081.0,6201.0,-24211.0,0.0
1965,NM,44277.0,224253.0,127993.0,396523.0,6075.0,48744.0,33288.0,156207.0,114959.0,5627.0,-49401.0,0.0
1966,NM,37029.0,247390.0,126340.0,410759.0,6210.0,54578.0,36662.0,171776.0,112959.0,5504.0,-40994.0,0.0
1967,NM,44143.0,280382.0,125949.0,450473.0,5678.0,57481.0,52742.0,180302.0,117206.0,5312.0,-48421.0,0.0
1968,NM,42971.0,286329.0,143512.0,472813.0,5706.0,59855.0,57726.0,190186.0,128538.0,5259.0,-42212.0,0.0
1969,NM,50226.0,276591.0,147150.0,473967.0,5682.0,58499.0,58052.0,179152.0,133432.0,5014.0,-50514.0,0.0
1970,NM,99380.0,292522.0,155743.0,547645.0,5548.0,62092.0,64518.0,193607.0,138476.0,4858.0,-94498.0,0.0
1971,NM,120695.0,291726.0,157066.0,569487.0,4965.0,64729.0,67795.0,194428.0,142560.0,4679.0,-104941.0,0.0
1972,NM,123807.0,311897.0,173727.0,609431.0,4746.0,69427.0,69393.0,203623.0,159294.0,4536.0,-112440.0,0.0
1973,NM,134490.0,274018.0,191733.0,600241.0,4896.0,57931.0,64444.0,196531.0,158879.0,4221.0,-127353.0,0.0
1974,NM,140947.0,273397.0,193141.0,607486.0,4919.0,60183.0,64692.0,191573.0,160039.0,4153.0,-135916.0,0.0
1975,NM,132535.0,255637.0,199475.0,587647.0,6002.0,61636.0,59072.0,180582.0,158105.0,5343.0,-134254.0,0.0
1976,NM,137492.0,294878.0,202452.0,634822.0,6781.0,72179.0,73378.0,200208.0,163095.0,5991.0,-132743.0,0.0
1977,NM,153922.0,242912.0,212605.0,609439.0,7328.0,62981.0,67200.0,178903.0,164222.0,7036.0,-143460.0,0.0
1978,NM,145738.0,225451.0,215103.0,586293.0,7989.0,63815.0,67394.0,169974.0,173990.0,7677.0,-119108.0,0.0
1979,NM,152939.0,223092.0,214617.0,590648.0,9922.0,69551.0,68803.0,168658.0,173599.0,9220.0,-119958.0,0.0
1980,NM,202870.0,231330.0,201366.0,635567.0,6223.0,67745.0,71819.0,164698.0,176352.0,5245.0,-161175.0,0.0
1981,NM,196933.0,205434.0,213772.0,616138.0,7731.0,61718.0,67666.0,150091.0,193266.0,6812.0,-151128.0,0.0
1982,NM,225549.0,213350.0,187749.0,626645.0,8035.0,66169.0,68971.0,155171.0,174915.0,7214.0,-169454.0,0.0
1983,NM,263654.0,184595.0,208526.0,656775.0,9201.0,69380.0,78449.0,166132.0,158784.0,8267.0,-193231.0,0.0
1984,NM,252868.0,169781.0,202016.0,624664.0,9926.0,71744.0,82851.0,178103.0,141950.0,8947.0,-159943.0,0.0
1985,NM,268374.0,162312.0,188716.0,619402.0,10521.0,72954.0,75471.0,154370.0,163649.0,9185.0,-163479.0,0.0
1986,NM,241600.0,144532.0,188641.0,574772.0,11126.0,70490.0,79639.0,134690.0,170061.0,9389.0,-131018.0,0.0
1987,NM,260668.0,164588.0,197109.0,622365.0,8592.0,72780.0,82615.0,152317.0,177792.0,6882.0,-145454.0,0.0
1988,NM,266124.0,185246.0,198678.0,650048.0,8594.0,73602.0,95580.0,148966.0,192216.0,7557.0,-148279.0,0.0
1989,NM,279835.0,205131.0,199118.0,684085.0,9918.0,75287.0,98536.0,155203.0,205982.0,6826.0,-158994.0,0.0
1990,NM,275661.0,251470.0,210758.0,737889.0,8718.0,79209.0,94834.0,191281.0,230438.0,5892.0,-150844.0,0.0
1991,NM,234301.0,227349.0,226518.0,688169.0,9344.0,80383.0,95302.0,186855.0,225511.0,6168.0,-109463.0,0.0
1992,NM,267469.0,211096.0,231443.0,710008.0,9308.0,82637.0,98563.0,192674.0,211705.0,5962.0,-133736.0,0.0
1993,NM,270273.0,224999.0,232189.0,727461.0,8838.0,83027.0,101025.0,193130.0,223530.0,5098.0,-135589.0,0.0
1994,NM,278385.0,221479.0,221276.0,721140.0,8156.0,81596.0,98766.0,195039.0,213109.0,5225.0,-140787.0,0.0
1995,NM,275217.0,219476.0,204586.0,699279.0,9787.0,81487.0,100119.0,203331.0,195058.0,6322.0,-129071.0,0.0
1996,NM,279149.0,233557.0,206197.0,718903.0,8595.0,89775.0,106532.0,219692.0,186613.0,5672.0,-124886.0,0.0
1997,NM,288506.0,261881.0,217240.0,767627.0,9762.0,95530.0,106599.0,205974.0,233533.0,6402.0,-135752.0,0.0
1998,NM,290367.0,241406.0,228647.0,760420.0,10043.0,95708.0,110319.0,196216.0,230985.0,6929.0,-137235.0,0.0
1999,NM,298105.0,231312.0,238816.0,768233.0,10226.0,97828.0,113486.0,194499.0,230756.0,6613.0,-141892.0,0.0
2000,NM,305513.0,259018.0,231369.0,795900.0,10611.0,100476.0,122250.0,211093.0,226271.0,7237.0,-146420.0,0.0
2001,NM,297096.0,259626.0,238316.0,795037.0,7897.0,102867.0,123569.0,202456.0,229926.0,4336.0,-144118.0,0.0
2002,NM,284132.0,229691.0,243128.0,756951.0,8167.0,103419.0,127832.0,199567.0,225528.0,4400.0,-108824.0,0.0
2003,NM,305641.0,225220.0,248457.0,779318.0,8725.0,102902.0,121450.0,215036.0,218312.0,4298.0,-130420.0,0.0
2004,NM,309418.0,229164.0,255866.0,794449.0,11680.0,107400.0,123002.0,225387.0,225693.0,4289.0,-124839.0,0.0
2005,NM,317916.0,225352.0,254624.0,797892.0,23475.0,115051.0,123858.0,222191.0,219046.0,13013.0,-141168.0,0.0
2006,NM,316221.0,227661.0,268257.0,812139.0,28051.0,112130.0,122535.0,225722.0,226587.0,12761.0,-153098.0,0.0
2007,NM,296067.0,239858.0,277635.0,813560.0,31550.0,119914.0,127619.0,250590.0,217235.0,14234.0,-129667.0,0.0
2008,NM,284346.0,252831.0,241949.0,779126.0,36306.0,119993.0,126771.0,229480.0,201124.0,16507.0,-137793.0,0.0
2009,NM,306162.0,247947.0,227237.0,781346.0,32849.0,115245.0,120497.0,210927.0,197838.0,14584.0,-169389.0,0.0
2010,NM,267474.0,246201.0,224550.0,738224.0,39945.0,120215.0,123550.0,214496.0,193806.0,19246.0,-126025.0,0.0
2011,NM,284737.0,251838.0,232394.0,768970.0,42592.0,120598.0,126817.0,223188.0,199808.0,18098.0,-141242.0,0.0
2012,NM,263439.0,249815.0,232862.0,746116.0,43991.0,115587.0,125812.0,226006.0,199892.0,16453.0,-122881.0,0.0
2013,NM,256377.0,252867.0,233014.0,742259.0,44792.0,122822.0,126219.0,220834.0,200787.0,17905.0,-116455.0,0.0
2014,NM,215348.0,256056.0,241538.0,712941.0,46485.0,116568.0,125903.0,230241.0,207711.0,17231.0,-79078.0,0.0
2015,NM,215703.0,260038.0,239611.0,715353.0,47226.0,117554.0,125176.0,226406.0,210955.0,19108.0,-82525.0,0.0
2016,NM,197083.0,259158.0,238241.0,694482.0,63137.0,117659.0,123849.0,223881.0,206951.0,19396.0,-85313.0,0.0
2017,NM,199114.0,249878.0,251640.0,700632.0,76319.0,112004.0,122088.0,229234.0,220115.0,18645.0,-93534.0,0.0
1960,NV,3962.0,12883.0,54380.0,71225.0,22110.0,14034.0,10685.0,24147.0,42128.0,946.0,-2341.0,0.0
1961,NV,3740.0,16419.0,62004.0,82163.0,19545.0,14910.0,11524.0,31859.0,46495.0,929.0,3080.0,0.0
1962,NV,4218.0,18141.0,67559.0,89918.0,21733.0,16490.0,12808.0,31164.0,52523.0,911.0,1334.0,0.0
1963,NV,3387.0,20681.0,71529.0,95597.0,19804.0,21041.0,14936.0,32075.0,55192.0,894.0,7842.0,0.0
1964,NV,3234.0,25579.0,75647.0,104460.0,17842.0,26140.0,17667.0,30302.0,59623.0,929.0,11429.0,0.0
1965,NV,7892.0,29395.0,69877.0,107164.0,17544.0,24193.0,19580.0,30511.0,55891.0,876.0,5466.0,0.0
1966,NV,10862.0,36305.0,72019.0,119187.0,19632.0,26825.0,23206.0,38408.0,56519.0,876.0,6139.0,0.0
1967,NV,9379.0,36822.0,75859.0,122060.0,18985.0,27349.0,26690.0,36111.0,60568.0,912.0,9673.0,0.0
1968,NV,14582.0,39177.0,84601.0,138361.0,19142.0,28709.0,29293.0,35041.0,70357.0,947.0,5898.0,0.0
1969,NV,16679.0,46700.0,87394.0,150774.0,18771.0,32595.0,32830.0,38967.0,72607.0,999.0,7455.0,0.0
1970,NV,17290.0,56868.0,90440.0,164597.0,18322.0,36847.0,37559.0,42616.0,73099.0,1051.0,7202.0,0.0
1971,NV,36438.0,71965.0,96024.0,204427.0,18651.0,40954.0,40992.0,44515.0,75199.0,1069.0,-21418.0,0.0
1972,NV,84363.0,75223.0,103141.0,262726.0,17274.0,43482.0,45382.0,47530.0,81261.0,1052.0,-62345.0,0.0
1973,NV,90083.0,77967.0,110673.0,278724.0,18356.0,46285.0,47503.0,51226.0,88446.0,1016.0,-63621.0,0.0
1974,NV,100463.0,67689.0,109083.0,277234.0,17762.0,46626.0,49071.0,50674.0,87395.0,1052.0,-61230.0,0.0
1975,NV,101298.0,65355.0,115914.0,282567.0,18827.0,48161.0,51327.0,46470.0,92134.0,1244.0,-63301.0,0.0
1976,NV,111294.0,71205.0,115566.0,298065.0,17457.0,47602.0,51105.0,55075.0,96458.0,1332.0,-65283.0,0.0
1977,NV,115938.0,74534.0,127198.0,317669.0,18381.0,49935.0,49922.0,54488.0,102370.0,1507.0,-79334.0,0.0
1978,NV,91272.0,66305.0,149414.0,306992.0,18980.0,56025.0,56169.0,56738.0,113267.0,1718.0,-43773.0,0.0
1979,NV,99307.0,85539.0,138630.0,323476.0,19804.0,60824.0,45833.0,76312.0,113529.0,2033.0,-46782.0,0.0
1980,NV,93216.0,62020.0,147127.0,302359.0,27403.0,61927.0,34488.0,78691.0,116207.0,2760.0,-38449.0,0.0
1981,NV,112197.0,78744.0,130637.0,321578.0,21800.0,60060.0,35470.0,75741.0,114936.0,3728.0,-57170.0,0.0
1982,NV,146479.0,49891.0,128355.0,324723.0,18717.0,66721.0,32659.0,77734.0,113046.0,3867.0,-53280.0,0.0
1983,NV,140246.0,44693.0,138721.0,323658.0,47194.0,61285.0,38555.0,85384.0,115444.0,4130.0,-70185.0,0.0
1984,NV,155582.0,44749.0,135708.0,336037.0,63057.0,65712.0,53263.0,71574.0,110017.0,4456.0,-98527.0,0.0
1985,NV,126210.0,41630.0,135732.0,303567.0,49989.0,68109.0,54731.0,68675.0,111173.0,4603.0,-50968.0,0.0
1986,NV,161583.0,35784.0,141930.0,339284.0,52238.0,65814.0,54735.0,67323.0,115443.0,4349.0,-88208.0,0.0
1987,NV,154875.0,41705.0,153921.0,350490.0,28996.0,69410.0,59663.0,74689.0,126816.0,2680.0,-48975.0,0.0
1988,NV,183513.0,48370.0,166087.0,397937.0,24397.0,75580.0,62973.0,83550.0,131203.0,2810.0,-69029.0,0.0
1989,NV,170222.0,65577.0,175143.0,410904.0,30611.0,82321.0,68532.0,105297.0,132861.0,2836.0,-52749.0,0.0
1990,NV,165306.0,66888.0,168907.0,400972.0,30071.0,87862.0,71884.0,110546.0,132736.0,3253.0,-28020.0,0.0
1991,NV,180259.0,68175.0,174349.0,422783.0,39509.0,92626.0,74992.0,109896.0,138198.0,3535.0,-46608.0,0.0
1992,NV,178836.0,81224.0,178800.0,438829.0,37488.0,93882.0,76106.0,118380.0,141152.0,3796.0,-46805.0,0.0
1993,NV,172371.0,87532.0,190337.0,450200.0,41377.0,99475.0,82384.0,125551.0,146016.0,4159.0,-38155.0,0.0
1994,NV,180270.0,104950.0,200260.0,485470.0,39090.0,108902.0,89522.0,138559.0,154154.0,3201.0,-33447.0,0.0
1995,NV,162497.0,112502.0,206975.0,481974.0,41379.0,104195.0,89510.0,150885.0,161155.0,4257.0,-17608.0,0.0
1996,NV,169470.0,126894.0,224190.0,520553.0,43110.0,118251.0,98927.0,155420.0,178132.0,3555.0,-12932.0,0.0
1997,NV,166666.0,135497.0,214249.0,516412.0,48280.0,121468.0,98217.0,157571.0,177800.0,4488.0,-9635.0,0.0
1998,NV,184243.0,154656.0,220582.0,559481.0,54335.0,126119.0,99919.0,164260.0,183785.0,5185.0,-39733.0,0.0
1999,NV,181616.0,159981.0,225010.0,566608.0,51186.0,129612.0,104847.0,163590.0,196380.0,6290.0,-23365.0,0.0
2000,NV,199339.0,194126.0,233204.0,626669.0,47128.0,139017.0,107400.0,163509.0,204781.0,6761.0,-59090.0,0.0
2001,NV,188572.0,181256.0,247451.0,617279.0,46001.0,143400.0,106539.0,166972.0,205057.0,5921.0,-41311.0,0.0
2002,NV,164775.0,181010.0,234506.0,580291.0,42479.0,138992.0,110875.0,156390.0,208479.0,6191.0,-8324.0,0.0
2003,NV,182553.0,191050.0,239284.0,612887.0,37153.0,147493.0,113344.0,164148.0,214561.0,6850.0,-11248.0,0.0
2004,NV,193634.0,221648.0,260161.0,675444.0,37991.0,152514.0,116046.0,177089.0,228030.0,7023.0,-40397.0,0.0
2005,NV,197799.0,236007.0,275627.0,709434.0,38151.0,155347.0,118547.0,186470.0,237968.0,6513.0,-50090.0,0.0
2006,NV,84225.0,257595.0,291217.0,633038.0,41869.0,166191.0,125012.0,195343.0,253145.0,6054.0,64475.0,0.0
2007,NV,82871.0,262547.0,285879.0,631297.0,41993.0,165984.0,124368.0,186773.0,255853.0,7028.0,58662.0,0.0
2008,NV,88619.0,274915.0,259144.0,622679.0,44362.0,161213.0,122569.0,182110.0,231253.0,9466.0,29983.0,0.0
2009,NV,83812.0,284007.0,237569.0,605388.0,54095.0,154554.0,115458.0,171166.0,210142.0,9919.0,-8044.0,0.0
2010,NV,80228.0,267808.0,230850.0,578885.0,56348.0,154566.0,117562.0,173186.0,201416.0,10294.0,11495.0,0.0
2011,NV,62701.0,255970.0,212489.0,531161.0,57666.0,154767.0,119870.0,164970.0,193533.0,9705.0,43729.0,0.0
2012,NV,52850.0,281432.0,215565.0,549847.0,63694.0,152694.0,118103.0,166584.0,201685.0,9280.0,25037.0,0.0
2013,NV,64838.0,282245.0,223811.0,570894.0,73854.0,159674.0,121698.0,170586.0,207386.0,10074.0,14549.0,0.0
2014,NV,79230.0,261902.0,230595.0,571727.0,75469.0,151032.0,120758.0,182930.0,207247.0,10747.0,14637.0,0.0
2015,NV,36635.0,312602.0,221854.0,571091.0,85223.0,151761.0,124431.0,164308.0,210843.0,12488.0,-5006.0,0.0
2016,NV,30765.0,316653.0,244923.0,592341.0,98589.0,157992.0,128369.0,172275.0,221510.0,13069.0,-10940.0,0.0
2017,NV,27297.0,306398.0,256725.0,590420.0,108590.0,164799.0,142278.0,172129.0,227999.0,13625.0,8042.0,0.0
1960,NY,691728.0,434127.0,1700047.0,2825902.0,189314.0,727917.0,567658.0,891279.0,802177.0,59263.0,-38546.0,0.0
1961,NY,634013.0,450630.0,1817656.0,2902299.0,250832.0,775541.0,546430.0,951036.0,820831.0,57453.0,-63699.0,0.0
1962,NY,620891.0,491055.0,1883701.0,2995647.0,277979.0,822108.0,566473.0,1032450.0,817509.0,57324.0,-38755.0,706.0
1963,NY,643946.0,520712.0,1902730.0,3067387.0,260059.0,835972.0,644474.0,987965.0,837512.0,57158.0,-31290.0,7017.0
1964,NY,739638.0,527890.0,1888516.0,3156044.0,247409.0,843857.0,636930.0,1042081.0,859258.0,56954.0,-33151.0,4555.0
1965,NY,755238.0,558658.0,2109451.0,3423347.0,262743.0,898307.0,733465.0,1148346.0,884555.0,58111.0,-31692.0,8585.0
1966,NY,731385.0,645684.0,2220867.0,3597936.0,288582.0,935058.0,800801.0,1200590.0,930721.0,58726.0,-31489.0,9274.0
1967,NY,726567.0,602670.0,2354677.0,3683914.0,301664.0,949794.0,860998.0,1162111.0,982928.0,57118.0,-44573.0,13321.0
1968,NY,700146.0,653282.0,2416843.0,3770271.0,320307.0,991398.0,877523.0,1165850.0,1017671.0,60128.0,-50361.0,12131.0
1969,NY,656531.0,698046.0,2530375.0,3884952.0,339647.0,1026947.0,898776.0,1198906.0,1076023.0,61503.0,-40898.0,14042.0
1970,NY,598940.0,725813.0,2647016.0,3971769.0,325491.0,1073574.0,935147.0,1195699.0,1099019.0,62607.0,-43952.0,46908.0
1971,NY,435654.0,731597.0,2745083.0,3912334.0,326609.0,1087285.0,934756.0,1093206.0,1136017.0,60153.0,-61228.0,70670.0
1972,NY,355384.0,707277.0,2847192.0,3909852.0,347985.0,1123282.0,952308.0,1061060.0,1133198.0,59513.0,-63201.0,69775.0
1973,NY,369320.0,703023.0,2926764.0,3999106.0,364685.0,1117397.0,975036.0,1141596.0,1185048.0,59618.0,-31325.0,78793.0
1974,NY,374196.0,641925.0,2662440.0,3678561.0,362988.0,1070694.0,908274.0,1079603.0,1069501.0,62124.0,-27527.0,103490.0
1975,NY,312508.0,585536.0,2575898.0,3473942.0,354900.0,1048182.0,877111.0,950139.0,1049817.0,60171.0,-53547.0,144387.0
1976,NY,363821.0,604276.0,2746055.0,3714152.0,368500.0,1112888.0,940768.0,1062754.0,1108583.0,69291.0,-38925.0,172988.0
1977,NY,336851.0,567877.0,2762674.0,3667401.0,342161.0,1099747.0,939128.0,1061424.0,1094924.0,74209.0,-46566.0,221730.0
1978,NY,297344.0,576482.0,2737616.0,3611441.0,354864.0,1113480.0,947194.0,1032486.0,1102679.0,84713.0,-24539.0,237431.0
1979,NY,315174.0,633562.0,2382107.0,3330842.0,368358.0,989112.0,851084.0,1043767.0,1088838.0,94177.0,31563.0,201340.0
1980,NY,313708.0,755879.0,2135731.0,3202011.0,404671.0,1014133.0,896352.0,925491.0,1027299.0,129655.0,21879.0,210259.0
1981,NY,308653.0,775672.0,1909639.0,2989148.0,413896.0,1004835.0,836943.0,870477.0,961488.0,143253.0,30149.0,192412.0
1982,NY,288982.0,793099.0,1775955.0,2855632.0,397442.0,986003.0,879866.0,801164.0,862622.0,130211.0,65100.0,159870.0
1983,NY,268018.0,739849.0,1606417.0,2612594.0,435889.0,985052.0,840513.0,739038.0,789318.0,158213.0,57684.0,178577.0
1984,NY,299885.0,811341.0,1577749.0,2687134.0,409565.0,1017842.0,923659.0,737691.0,724758.0,129571.0,6151.0,229730.0
1985,NY,301368.0,784737.0,1676368.0,2760623.0,415540.0,1002347.0,927419.0,733503.0,845257.0,131497.0,17470.0,255910.0
1986,NY,253341.0,749938.0,1793211.0,2795763.0,429134.0,1033835.0,987477.0,671637.0,861713.0,118753.0,43378.0,233632.0
1987,NY,294305.0,801915.0,1853579.0,2949371.0,400041.0,1065286.0,984879.0,698411.0,909932.0,110609.0,16945.0,239397.0
1988,NY,332998.0,813134.0,1901048.0,3046432.0,365628.0,1122400.0,1031037.0,726313.0,869081.0,116471.0,38859.0,256306.0
1989,NY,363802.0,870928.0,1868573.0,3102027.0,379021.0,1122520.0,1058702.0,714484.0,875391.0,119813.0,32749.0,241794.0
1990,NY,349779.0,895361.0,1785597.0,3030341.0,390950.0,1035666.0,1061023.0,710217.0,928514.0,97387.0,61717.0,249982.0
1991,NY,352268.0,917236.0,1667903.0,2936710.0,379052.0,1027304.0,1051136.0,690598.0,903106.0,95097.0,47699.0,298252.0
1992,NY,355983.0,1033951.0,1573605.0,2962315.0,395108.0,1083202.0,1069837.0,721881.0,880515.0,104515.0,134670.0,252926.0
1993,NY,326194.0,1023167.0,1559483.0,2907158.0,421586.0,1092730.0,1082519.0,710132.0,894615.0,117581.0,149886.0,282445.0
1994,NY,316750.0,1095583.0,1493381.0,2904212.0,409947.0,1069409.0,1066480.0,696627.0,883131.0,122702.0,52348.0,305527.0
1995,NY,305274.0,1295400.0,1441869.0,3041012.0,393535.0,1053711.0,1105234.0,693649.0,910661.0,124868.0,21631.0,276714.0
1996,NY,311795.0,1230771.0,1510247.0,3051521.0,441204.0,1106527.0,1135449.0,720460.0,952322.0,141121.0,28008.0,369977.0
1997,NY,325232.0,1358091.0,1462905.0,3145324.0,493002.0,1109828.0,1217509.0,706468.0,951470.0,179526.0,31358.0,310304.0
1998,NY,337438.0,1267065.0,1498639.0,3102423.0,460180.0,1054615.0,1215736.0,681494.0,958957.0,160398.0,16864.0,328512.0
1999,NY,317998.0,1308656.0,1522476.0,3148659.0,420327.0,1140814.0,1300503.0,622648.0,966436.0,166341.0,71241.0,386844.0
2000,NY,330844.0,1279693.0,1604698.0,3214352.0,430513.0,1206582.0,1327626.0,604269.0,970721.0,175442.0,106178.0,328597.0
2001,NY,306993.0,1205883.0,1625732.0,3137609.0,351120.0,1162143.0,1299520.0,563422.0,967574.0,111498.0,55597.0,421845.0
2002,NY,280584.0,1227224.0,1560207.0,3068014.0,364292.0,1152944.0,1323663.0,535773.0,989496.0,107722.0,118474.0,413686.0
2003,NY,286179.0,1131362.0,1760002.0,3177525.0,359278.0,1228766.0,1352538.0,496321.0,1058368.0,112074.0,156497.0,423959.0
2004,NY,276470.0,1126605.0,1823746.0,3226813.0,383239.0,1220929.0,1410470.0,501709.0,1102091.0,140574.0,183631.0,423797.0
2005,NY,256879.0,1107220.0,1807239.0,3171323.0,373594.0,1252925.0,1312479.0,495240.0,1067184.0,113288.0,115134.0,442937.0
2006,NY,256345.0,1120200.0,1556773.0,2933314.0,399633.0,1096688.0,1220215.0,423781.0,1088709.0,120198.0,21772.0,440606.0
2007,NY,258450.0,1214362.0,1562784.0,3035582.0,389802.0,1181763.0,1223811.0,462574.0,1087290.0,130069.0,46249.0,445288.0
2008,NY,228985.0,1205144.0,1480358.0,2914480.0,426534.0,1151282.0,1237828.0,398767.0,1085216.0,148720.0,35026.0,451622.0
2009,NY,155965.0,1166620.0,1387416.0,2709994.0,407395.0,1077868.0,1198744.0,358769.0,1063151.0,113327.0,92914.0,454806.0
2010,NY,167094.0,1224485.0,1339870.0,2731448.0,404373.0,1090071.0,1213555.0,359590.0,1065366.0,127738.0,131156.0,437620.0
2011,NY,125181.0,1247757.0,1246392.0,2619330.0,434547.0,1070428.0,1183095.0,365359.0,996434.0,131634.0,79015.0,446761.0
2012,NY,72914.0,1260950.0,1257758.0,2591621.0,394874.0,1020584.0,1101404.0,356782.0,1025664.0,127398.0,34264.0,427277.0
2013,NY,68707.0,1315282.0,1242939.0,2626928.0,412444.0,1067305.0,1131321.0,395685.0,1032608.0,135359.0,58496.0,467651.0
2014,NY,64655.0,1392378.0,1297509.0,2754543.0,432848.0,1120651.0,1137388.0,395932.0,1098542.0,140542.0,60038.0,450141.0
2015,NY,41241.0,1396693.0,1299897.0,2737832.0,442961.0,1136625.0,1141606.0,398459.0,1073841.0,154559.0,44270.0,466457.0
2016,NY,29679.0,1336455.0,1309305.0,2675439.0,447113.0,1053216.0,1116471.0,390140.0,1125715.0,150650.0,66970.0,434791.0
2017,NY,19553.0,1280124.0,1290569.0,2590246.0,483912.0,1054711.0,1117153.0,387816.0,1124459.0,152980.0,112826.0,441029.0
1960,OH,1269205.0,724824.0,796707.0,2790737.0,36966.0,629546.0,261835.0,1617838.0,485493.0,36755.0,167009.0,0.0
1961,OH,1159286.0,746456.0,770467.0,2676209.0,36414.0,636231.0,263042.0,1522666.0,476797.0,36193.0,186112.0,0.0
1962,OH,1229713.0,784630.0,805616.0,2819960.0,36983.0,665748.0,278435.0,1590361.0,501851.0,36803.0,179452.0,0.0
1963,OH,1243806.0,826138.0,821093.0,2891038.0,38172.0,677554.0,282031.0,1641646.0,512757.0,38085.0,184779.0,0.0
1964,OH,1272289.0,852659.0,858117.0,2983065.0,38010.0,677707.0,284360.0,1720540.0,532759.0,37909.0,194083.0,207.0
1965,OH,1324406.0,909391.0,917461.0,3151259.0,38720.0,714493.0,301687.0,1805714.0,547122.0,38609.0,178783.0,255.0
1966,OH,1420418.0,975841.0,940071.0,3336330.0,41531.0,759540.0,320627.0,1883175.0,576526.0,41431.0,161989.0,17.0
1967,OH,1405472.0,994595.0,949735.0,3349801.0,39669.0,779155.0,341175.0,1834028.0,589622.0,39563.0,154510.0,0.0
1968,OH,1478634.0,1018464.0,1023914.0,3521013.0,43465.0,799498.0,364390.0,1919063.0,627103.0,43378.0,145576.0,0.0
1969,OH,1556077.0,1063953.0,1052349.0,3672379.0,44467.0,833568.0,398546.0,1971063.0,652900.0,44378.0,139231.0,0.0
1970,OH,1571427.0,1077151.0,1071430.0,3720008.0,44149.0,855492.0,425269.0,1978044.0,673840.0,44071.0,168488.0,0.0
1971,OH,1490481.0,1112130.0,1071726.0,3674337.0,43520.0,864430.0,442655.0,1873604.0,690829.0,43427.0,153661.0,0.0
1972,OH,1561035.0,1174203.0,1151713.0,3886952.0,44940.0,903110.0,478567.0,1998903.0,745120.0,44848.0,193813.0,0.0
1973,OH,1622805.0,1131760.0,1208961.0,3963526.0,46607.0,884802.0,485888.0,2071776.0,775901.0,46520.0,208237.0,0.0
1974,OH,1642125.0,1114904.0,1182948.0,3939976.0,48408.0,892410.0,492863.0,2060515.0,752314.0,48306.0,209722.0,0.0
1975,OH,1619050.0,978885.0,1200334.0,3798269.0,46299.0,881286.0,454769.0,1881769.0,762081.0,46222.0,135334.0,0.0
1976,OH,1653336.0,1031075.0,1287362.0,3971773.0,52843.0,927936.0,480529.0,2001012.0,799419.0,52757.0,184284.0,0.0
1977,OH,1669162.0,867837.0,1350669.0,3887667.0,58582.0,918474.0,466562.0,1997527.0,815838.0,58522.0,247114.0,5039.0
1978,OH,1622430.0,950973.0,1369852.0,3943255.0,69632.0,947713.0,490549.0,1999723.0,837782.0,69583.0,236351.0,26533.0
1979,OH,1668432.0,920390.0,1384084.0,3972907.0,74657.0,858996.0,464604.0,2123424.0,814962.0,74611.0,180014.0,34412.0
1980,OH,1528107.0,911335.0,1301153.0,3670319.0,107374.0,867042.0,468713.0,1827656.0,787398.0,107311.0,150003.0,23115.0
1981,OH,1534900.0,890359.0,1199908.0,3553710.0,113023.0,832241.0,486899.0,1765368.0,763821.0,112965.0,132990.0,48607.0
1982,OH,1392042.0,837111.0,1124585.0,3287047.0,114311.0,822005.0,488749.0,1461132.0,735877.0,114254.0,70686.0,35722.0
1983,OH,1321092.0,772675.0,1104882.0,3134508.0,132120.0,788826.0,493062.0,1424585.0,738033.0,130696.0,124400.0,53479.0
1984,OH,1361844.0,814353.0,1096264.0,3226972.0,128420.0,817648.0,525363.0,1553682.0,749609.0,126712.0,244150.0,46759.0
1985,OH,1389464.0,765373.0,1078973.0,3208291.0,131331.0,811339.0,510216.0,1542554.0,758279.0,129504.0,262127.0,20638.0
1986,OH,1431837.0,749750.0,1067822.0,3243989.0,119814.0,829083.0,530017.0,1447165.0,785434.0,118013.0,227643.0,254.0
